No,Lat,Long,NRE,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
917,35.5641,-79.441,43.9,14.9058,779.102,1176,12.38615,8373,859.5219,0.8166667,177.2917,22.2,9.483334,0.0496,1.57,5.1,76,17,7,20,9.3,1.2,400,68.8184,12.2293,0.1227801,7361,2.891433,0.707,0.09873906,0.330757,14.28673,17.38903,1.331808,61.19246,21.1171,0.6000944,0.3597504
918,35.5641,-79.441,40.98,14.9058,779.102,1176,12.38615,8373,859.5219,0.8166667,177.2917,22.2,9.483334,0.0496,1.57,5.1,76,17,7,20,9.3,1.2,400,68.8184,12.2293,0.1227801,7361,2.891433,0.707,0.09873906,0.330757,14.28673,17.38903,1.331808,61.19246,21.1171,0.6000944,0.3597504
919,40.317,-6.717,21.17,12.32209,558.2258,915,55.36879,8328,656.1346,0.725,191.5417,18.53333,8.575,0.2007,1.15,5.3,40,39,21,30,48.7,2.9,700,195.939,27.7047,0.1389037,6143,1.478724,0.59,0.05230514,0.3242115,10.77333,15.97087,1.3633,54.24898,18.61495,0.986019,0.01240673
920,40.317,-6.717,25.09,12.32209,558.2258,915,55.36879,8328,656.1346,0.725,191.5417,18.53333,8.575,0.2007,1.15,5.3,40,39,21,30,48.7,2.9,700,195.939,27.7047,0.1389037,6143,1.478724,0.59,0.05230514,0.3242115,10.77333,15.97087,1.3633,54.24898,18.61495,0.986019,0.01240673
921,40.317,-6.717,18.03,12.32209,558.2258,915,55.36879,8328,656.1346,0.725,191.5417,18.53333,8.575,0.2007,1.15,5.3,40,39,21,30,48.7,2.9,700,195.939,27.7047,0.1389037,6143,1.478724,0.59,0.05230514,0.3242115,10.77333,15.97087,1.3633,54.24898,18.61495,0.986019,0.01240673
922,40.317,-6.717,45.47,12.32209,558.2258,915,55.36879,8328,656.1346,0.725,191.5417,18.53333,8.575,0.2007,1.15,5.3,40,39,21,30,48.7,2.9,700,195.939,27.7047,0.1389037,6143,1.478724,0.59,0.05230514,0.3242115,10.77333,15.97087,1.3633,54.24898,18.61495,0.986019,0.01240673
923,40.317,-6.717,31.44,12.32209,558.2258,915,55.36879,8328,656.1346,0.725,191.5417,18.53333,8.575,0.2007,1.15,5.3,40,39,21,30,48.7,2.9,700,195.939,27.7047,0.1389037,6143,1.478724,0.59,0.05230514,0.3242115,10.77333,15.97087,1.3633,54.24898,18.61495,0.986019,0.01240673
924,22.083,-159.5,42.2,23.14792,147.6142,963,55.99201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1321959,0.8239169
925,22.083,-159.5,17.9,23.14792,147.6142,963,55.99201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1321959,0.8239169
926,22.083,-159.5,31.78,23.14792,147.6142,963,55.99201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1321959,0.8239169
927,19.475,-155.608,43.37,13.69249,127.2584,1556,20.77078,7673,858.1251,0.325,212.8083,16.75,8,0.3308,0.97,5.7,53,33,13,32,119.9,6.5,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3130236,9.875331,5.575254,1.130143,NaN,NaN,0.1529654,0.7916881
928,19.475,-155.608,40.95,13.69249,127.2584,1556,20.77078,7673,858.1251,0.325,212.8083,16.75,8,0.3308,0.97,5.7,53,33,13,32,119.9,6.5,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3130236,9.875331,5.575254,1.130143,NaN,NaN,0.1529654,0.7916881
929,22.083,-159.5,40.09,23.14792,147.6142,963,55.99201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1321959,0.8239169
930,22.083,-159.5,29.33,23.14792,147.6142,963,55.99201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1321959,0.8239169
931,22.083,-159.5,53.12,23.14792,147.6142,963,55.99201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1321959,0.8239169
932,19.7,-155.8,35.33,16.87062,146.4595,1176,36.6811,6597,824.2421,0.4083333,212.775,20.075,11.51667,0.3308,0.97,5.7,53,33,13,32,119.9,6.5,NaN,0,0,0.1814995,1014,1.631182,NaN,0.006004679,0.3132122,9.102642,12.3657,1.204944,38.85625,11.99972,0.1529654,0.7916881
933,19.6,-155.9,42.74,16.87062,146.4595,1176,36.6811,6597,824.2421,0.4083333,212.775,20.075,11.51667,0.3308,0.97,5.7,53,33,13,32,119.9,6.5,NaN,0,0,0.1814995,1014,1.631182,NaN,0.006004679,0.3132122,9.102642,12.3657,1.204944,38.85625,11.99972,0.1529654,0.7916881
934,19.1,-155.8,28.78,13.69249,127.2584,1556,20.77078,7673,858.1251,0.325,212.8083,16.75,8,0.3308,0.97,5.7,53,33,13,32,119.9,6.5,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3130236,9.875331,5.575254,1.130143,NaN,NaN,0.1529654,0.7916881
935,19.3,-155.8,25.97,13.69249,127.2584,1556,20.77078,7673,858.1251,0.325,212.8083,16.75,8,0.3308,0.97,5.7,53,33,13,32,119.9,6.5,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3130236,9.875331,5.575254,1.130143,NaN,NaN,0.1529654,0.7916881
936,19.4,-155.15,17.39,22.20012,134.0484,2132,28.91928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3162634,11.33943,2.28206,NaN,NaN,NaN,0.1529654,0.7916881
937,41.1,14.6,32.69,13.67993,635.9963,719,35.55748,5764,563.8057,0.675,170.45,18.60833,10.33333,0.1477,1.22,7.1,49,31,21,39,24.1,1.6,700,122.606,23.9505,NaN,9435,1.382001,0.466,0.06512959,0.3181746,13.15354,1.183006,NaN,58.49004,21.0768,0.829595,0.1492539
938,60.82,16.3,43.67,3.904021,782.6243,695,28.89022,10106,419.1147,0.2916667,107.2667,9,0.5916666,0.2995,0.97,4.7,48,38,12,27,96.9,4.9,800,460.248,76.4071,0.248879,5645,2.317433,0.548,0.03590397,0.3745424,8.370018,14.56964,0.9774936,43.28295,6.487836,0.9645392,0.03531439
939,60.82,16.3,46.86,3.904021,782.6243,695,28.89022,10106,419.1147,0.2916667,107.2667,9,0.5916666,0.2995,0.97,4.7,48,38,12,27,96.9,4.9,800,460.248,76.4071,0.248879,5645,2.317433,0.548,0.03590397,0.3745424,8.370018,14.56964,0.9774936,43.28295,6.487836,0.9645392,0.03531439
940,60.5,13.4,50.81,3.462021,832.5532,772,27.47619,11766,395.0032,0.2666667,106.25,8.216666,0.5,0.2048,1.17,4.6,75,14,10,24,69.6,3.6,800,256.234,25.519,0.2575689,5653,2.149776,0.523,0.05996564,0.3734571,8.307683,14.26554,1.017204,53.73365,9.931507,0.9757058,0.02502252
941,60.9,16.1,37.7,3.904021,782.6243,695,28.89022,10106,419.1147,0.2916667,107.2667,9,0.5916666,0.2995,0.97,4.7,48,38,12,27,96.9,4.9,800,460.248,76.4071,0.248879,5645,2.317433,0.548,0.03590397,0.3745424,8.370018,14.56964,0.9774936,43.28295,6.487836,0.9645392,0.03531439
942,41.1,119.7,41.79,7.970281,1199.753,495,120.4466,3519,417.8109,0.7833334,186.3167,15.175,2.766667,0.1828,1.27,7.6,51,33,16,36,27.2,2.4,700,75.5475,7.04248,0.2017031,2224,1.00721,0.394,0.1378917,0.2909281,13.31257,4.372047,1.404958,73.26332,21.71167,0.8332239,0.1666253
943,5.18,8.98,24.49,25.55175,90.40238,2564,67.33651,19858,1098.461,0.6333333,172.8833,30.275,21.48333,0.1253,1.38,6.1,47,30,22,18,20.1,1.4,NaN,98.6262,8.417,0.1481296,7735,1.41078,0.755,0.06522796,0.2937232,12.72098,15.9714,1.183243,70.38737,15.20651,0.05595362,0.8080521
944,5.18,8.98,16.31,25.55175,90.40238,2564,67.33651,19858,1098.461,0.6333333,172.8833,30.275,21.48333,0.1253,1.38,6.1,47,30,22,18,20.1,1.4,NaN,98.6262,8.417,0.1481296,7735,1.41078,0.755,0.06522796,0.2937232,12.72098,15.9714,1.183243,70.38737,15.20651,0.05595362,0.8080521
945,5.18,8.98,24.26,25.55175,90.40238,2564,67.33651,19858,1098.461,0.6333333,172.8833,30.275,21.48333,0.1253,1.38,6.1,47,30,22,18,20.1,1.4,NaN,98.6262,8.417,0.1481296,7735,1.41078,0.755,0.06522796,0.2937232,12.72098,15.9714,1.183243,70.38737,15.20651,0.05595362,0.8080521
946,5.18,8.98,22.78,25.55175,90.40238,2564,67.33651,19858,1098.461,0.6333333,172.8833,30.275,21.48333,0.1253,1.38,6.1,47,30,22,18,20.1,1.4,NaN,98.6262,8.417,0.1481296,7735,1.41078,0.755,0.06522796,0.2937232,12.72098,15.9714,1.183243,70.38737,15.20651,0.05595362,0.8080521
947,5.18,8.98,NaN,25.55175,90.40238,2564,67.33651,19858,1098.461,0.6333333,172.8833,30.275,21.48333,0.1253,1.38,6.1,47,30,22,18,20.1,1.4,NaN,98.6262,8.417,0.1481296,7735,1.41078,0.755,0.06522796,0.2937232,12.72098,15.9714,1.183243,70.38737,15.20651,0.05595362,0.8080521
948,8.72,-83.62,24.73,25.97426,76.41496,3306,64.73927,NaN,1153.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.007649395,0.3361572,10.47022,NaN,NaN,NaN,NaN,0.03502596,0.8543217
949,19.5,-155.5,39.2,22.20012,134.0484,2132,28.91928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3162634,11.33943,2.28206,NaN,NaN,NaN,0.1529654,0.7916881
950,22,-159.5,49.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1218698,0.8023098
951,42.17,-8.66,36.38,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
952,42.17,-8.66,21.87,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
953,-40,-71.5,53.31,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
954,-40,-71.5,62.09,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
955,-40,-71.5,52.29,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
956,-40,-71.5,53.47,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
957,-40,-71.5,51.79,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
958,-40,-71.5,45.08,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
959,-40,-71.5,31.51,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
960,-40,-71.5,31.07,4.970989,442.0969,938,65.82943,8147,461.7676,0.4916667,144.7,11.08333,-1.425,0.3534,1.16,6.2,53,31,16,52,48.4,4.9,900,123.101,20.9619,0.1674797,5216,1.198572,0.339,0.01334286,0.3072527,11.4469,16.18765,1.428651,50.89608,15.12514,0.3365728,0.6734455
961,27.47,-82.38,36.82,22.62983,436.0064,1345,63.83318,7531,836.5664,0.9583333,203.3667,29.15,17.1,0.134,1.38,7.1,59,26,15,24,19,1.6,400,55.2829,9.00989,0.2117963,4530,1.479473,0.651,0.05784794,0.3221442,13.0325,14.98757,1.133429,64.10309,22.94974,0.5465313,0.4467383
962,27.47,-82.38,23.48,22.62983,436.0064,1345,63.83318,7531,836.5664,0.9583333,203.3667,29.15,17.1,0.134,1.38,7.1,59,26,15,24,19,1.6,400,55.2829,9.00989,0.2117963,4530,1.479473,0.651,0.05784794,0.3221442,13.0325,14.98757,1.133429,64.10309,22.94974,0.5465313,0.4467383
963,27.47,-82.38,36.58,22.62983,436.0064,1345,63.83318,7531,836.5664,0.9583333,203.3667,29.15,17.1,0.134,1.38,7.1,59,26,15,24,19,1.6,400,55.2829,9.00989,0.2117963,4530,1.479473,0.651,0.05784794,0.3221442,13.0325,14.98757,1.133429,64.10309,22.94974,0.5465313,0.4467383
964,16.803385,-88.382127,53.51,26.08823,162.6733,2149,53.93518,NaN,1422.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.109,17.1333,NaN,0,NaN,NaN,0.0128114,NaN,NaN,NaN,NaN,NaN,NaN,0.1232999,0.8102588
965,16.803385,-88.382127,45.08,26.08823,162.6733,2149,53.93518,NaN,1422.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.109,17.1333,NaN,0,NaN,NaN,0.0128114,NaN,NaN,NaN,NaN,NaN,NaN,0.1232999,0.8102588
966,16.803385,-88.382127,45.55,26.08823,162.6733,2149,53.93518,NaN,1422.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.109,17.1333,NaN,0,NaN,NaN,0.0128114,NaN,NaN,NaN,NaN,NaN,NaN,0.1232999,0.8102588
967,16.803385,-88.382127,36.66,26.08823,162.6733,2149,53.93518,NaN,1422.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.109,17.1333,NaN,0,NaN,NaN,0.0128114,NaN,NaN,NaN,NaN,NaN,NaN,0.1232999,0.8102588
968,18.463242,-67.155866,21.56,25.25679,119.1889,1730,48.19971,NaN,1349.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.009151774,0.3221673,12.39738,NaN,NaN,NaN,NaN,0.07924766,0.7589399
969,18.463242,-67.155866,23.09,25.25679,119.1889,1730,48.19971,NaN,1349.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.009151774,0.3221673,12.39738,NaN,NaN,NaN,NaN,0.07924766,0.7589399
970,18.463242,-67.155866,22.78,25.25679,119.1889,1730,48.19971,NaN,1349.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.009151774,0.3221673,12.39738,NaN,NaN,NaN,NaN,0.07924766,0.7589399
971,18.463242,-67.155866,18.88,25.25679,119.1889,1730,48.19971,NaN,1349.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.009151774,0.3221673,12.39738,NaN,NaN,NaN,NaN,0.07924766,0.7589399
972,43.7,5.32,39.63,13.40756,653.1501,739,32.08394,4644,621.7001,0.7583333,175.9333,19.625,9.658334,0.1647,1.41,7.2,18,64,18,34,11.5,1,NaN,211.232,38.7233,NaN,0,NaN,0.538,0.07147688,0.3236752,10.18555,11.92826,NaN,67.05213,19.12691,0.9382018,0.06112684
973,46.7,-83.73,28.16,3.253219,1085.25,1032,19.06421,12057,528.468,0.3166667,144.7167,9.425,-1.541667,0.1351,0.95,5.1,72,19,9,29,26.1,1.1,800,145.056,22.0865,NaN,6824,1.438579,0.586,0.07354426,0.3450966,13.02299,17.20061,1.299873,70.2722,18.39804,0.63415,0.3651203
974,46.45,-81.27,37.4,4.343979,1107.85,910,18.65418,10394,620.8124,0.35,147.2167,10.26667,-0.175,0.1615,1.79,5.9,41,40,19,40,24.5,1.8,700,126.865,22.0538,NaN,5287,1.823376,0.539,0.07893749,0.3605707,9.739553,13.68612,1.16468,57.46583,13.31772,0.903946,0.1007982
975,45.33,-78.17,31.81,3.835594,1090.949,975,14.57239,11637,617.3455,0.3083333,147.3167,9.941667,-1.016667,0.1351,0.95,5.1,72,19,9,29,26.1,1.1,800,143.714,21.5952,0.1719966,7074,1.340858,0.544,0.09248121,0.3352558,13.40089,17.91716,1.072118,69.25148,16.02725,0.7355273,0.2619853
976,-22.8,-47.1,15.52,20.58714,242.0785,1258,71.21613,9249,1128.959,0.725,174.1333,26.86667,15.09167,0.0605,1.33,4.9,58,5,37,36,9.8,0.7,300,62.3884,9.95541,0.1603384,12475,1.044617,NaN,0.05086578,0.2986334,13.45816,6.591427,1.360322,68.45779,28.86927,0.06712018,0.8452541
977,54.75,24.07,55.59,6.291125,816.1572,621,28.4432,8558,513.6797,0.3333333,120.15,11.08333,3.016667,0.1811,1.28,5.5,36,52,11,24,54.8,3.9,500,107.065,13.5485,0.2225823,5988,0.8160143,0.485,0.08010048,0.3224177,12.40216,6.903893,1.111329,58.71294,14.25196,0.9852912,0.01302859
978,54.75,24.07,31.91,6.291125,816.1572,621,28.4432,8558,513.6797,0.3333333,120.15,11.08333,3.016667,0.1811,1.28,5.5,36,52,11,24,54.8,3.9,500,107.065,13.5485,0.2225823,5988,0.8160143,0.485,0.08010048,0.3224177,12.40216,6.903893,1.111329,58.71294,14.25196,0.9852912,0.01302859
979,54.75,24.07,47.9,6.291125,816.1572,621,28.4432,8558,513.6797,0.3333333,120.15,11.08333,3.016667,0.1811,1.28,5.5,36,52,11,24,54.8,3.9,500,107.065,13.5485,0.2225823,5988,0.8160143,0.485,0.08010048,0.3224177,12.40216,6.903893,1.111329,58.71294,14.25196,0.9852912,0.01302859
980,54.75,24.07,46.1,6.291125,816.1572,621,28.4432,8558,513.6797,0.3333333,120.15,11.08333,3.016667,0.1811,1.28,5.5,36,52,11,24,54.8,3.9,500,107.065,13.5485,0.2225823,5988,0.8160143,0.485,0.08010048,0.3224177,12.40216,6.903893,1.111329,58.71294,14.25196,0.9852912,0.01302859
981,-4.73,-74.35,11.29,26.67581,40.30947,2426,22.58291,20081,1377.101,0.8,141.1333,31.93333,21.825,0.4823,0.96,5.2,31,56,13,47,153,7.9,600,57.4481,22.41,0.1689659,14434,1.635689,0.837,0.01787571,0.337964,9.340327,16.62885,1.427824,64.67439,13.40489,0.1576921,0.8449024
982,9.15,-79.85,23.83,26.21505,69.43291,2659,61.79959,17700,1280.901,0.5833333,223.2083,29.03333,22.91667,0.09299999,1.34,5.7,54,26,20,35,16.3,1.5,500,269.327,38.2894,0.1283353,10043,1.222484,0.827,0.02974753,0.313103,11.78418,15.94906,1.150456,60.54277,14.64662,0.07449143,0.8179302
983,9.15,-79.85,24.41,26.21505,69.43291,2659,61.79959,17700,1280.901,0.5833333,223.2083,29.03333,22.91667,0.09299999,1.34,5.7,54,26,20,35,16.3,1.5,500,269.327,38.2894,0.1283353,10043,1.222484,0.827,0.02974753,0.313103,11.78418,15.94906,1.150456,60.54277,14.64662,0.07449143,0.8179302
984,45.17,-93.17,59.04,6.689938,1208.493,750,51.63774,6986,634.515,0.5083333,150.4333,12.775,2.091667,0.3233,1.25,5.7,88,7,5,16,112.8,5,300,78.0974,7.28881,0.1770547,5380,1.654187,0.453,0.1103809,0.3100546,13.849,2.609315,NaN,67.92751,23.09931,0.8189331,0.1826476
985,45.17,-93.17,47.75,6.689938,1208.493,750,51.63774,6986,634.515,0.5083333,150.4333,12.775,2.091667,0.3233,1.25,5.7,88,7,5,16,112.8,5,300,78.0974,7.28881,0.1770547,5380,1.654187,0.453,0.1103809,0.3100546,13.849,2.609315,NaN,67.92751,23.09931,0.8189331,0.1826476
986,29.87,121.65,25.56,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
987,29.87,121.65,32.14,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
988,29.87,121.65,51.27,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
989,29.87,121.65,24.46,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
990,29.87,121.65,30.11,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
991,29.87,121.65,21.17,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
992,29.87,121.65,27.91,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
993,29.87,121.65,40.87,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
994,29.87,121.65,32.6,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
995,29.87,121.65,28.24,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
996,29.87,121.65,16.54,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
997,29.87,121.65,24.1,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
998,29.87,121.65,18.72,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
999,29.87,121.65,22.85,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
1000,29.87,121.65,25.74,16.10135,813.7242,1270,42.44631,11323,984.5814,0.4916667,172.6083,19.74167,13.10833,0.0668,1.1,5,18,38,44,36,17.6,1.6,500,90.3298,15.4236,NaN,7367,1.776072,0.65,0.08736214,0.3284481,11.62294,13.73782,1.147576,NaN,NaN,0.7368562,0.259571
